Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
240810205060086,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,355,1175,3.31,2.09,710.19,320927.17,766.31,303226.92,400.34,242701.9,675.32,223670.98,NA
240810205060087,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,249,819,3.29,2.71,567.71,242331.7,639.64,226957.44,358.45,181999.97,585.11,164421.45,NA
240810205060088,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,330,1061,3.22,1.91,777.85,379481.62,809.75,369181.21,431.55,274053.58,704.9,254924.01,NA
240810205060089,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,293,979,3.34,2.3,741.72,269576.29,778.94,254056.77,453.69,271875.2,673.19,255618.3,NA
240810205060090,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,216,723,3.35,3.13,789.27,496720.18,831.62,488111.55,475.5,367062.01,705.29,382416.92,NA
240810205060091,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,277,947,3.42,2.04,694.79,696016.1,815.49,718596.31,420.84,414595.87,666.05,493003.77,NA
240810205060092,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,351,1345,3.83,2.64,1073.44,2570257.66,1211.5,2734101.77,570.4,1124442.92,938.4,1505115.64,NA
240810205060093,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,249,907,3.64,3.13,966.7,2915661.31,1033.08,3047867.01,462.57,1136025.28,796.53,1691441.78,NA
240810205060094,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,356,1249,3.51,1.85,1377.58,1972223.87,1551.95,1951181.52,753.1,1170608.59,1199.46,1329265.13,NA
240810205060095,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,314,1103,3.51,2.21,1893.66,2902370.11,1924.3,2890330.95,897.56,1735063.33,1336.79,1997374.33,NA
240810205060096,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,404,1419,3.51,2.17,1658.67,2663803.62,1692.17,2660908.47,826.66,1456813.38,1302.28,1675870.66,NA
240810205060097,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,372,1332,3.58,2,1315.95,1717273.13,1461.3,1694482.8,695.63,997240.62,1143.93,1127265.38,NA
240810205060098,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,336,1255,3.74,2.6,1303.09,1316117.83,1499.44,1219683.11,664.08,841851.48,1140.33,902606.49,NA
240810205060099,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,375,1325,3.53,2.59,809.08,500809.46,849.88,491363.96,449.73,351581.12,719.31,368437.94,NA
240810205060100,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,249,861,3.46,2.32,748.51,401538.51,793.11,390044.58,450.56,257700.33,674.51,234688.91,NA
240810205060101,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,360,1222,3.39,2.52,652.29,254090.04,731.54,226901.6,412.1,245345.3,672.61,225186.76,NA
240810205060102,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,331,1301,3.93,4.28,531.66,185219.13,630.76,157136.94,314.24,149143.02,565.85,126149.13,NA
240810205060103,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,352,1243,3.53,3,653.24,358079.7,720.82,346374.79,378.56,253639.25,613.07,267015.79,NA
240810205060104,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,61,241,3.95,3.08,579.26,337920.2,619.91,336407.94,342.6,202233.41,519.26,214879.47,NA
240810205060105,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,393,1402,3.57,3.06,599.94,378466.31,658.59,376834.41,323,226982.24,589.36,257225.91,NA
240810205060106,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,289,1016,3.52,3.01,838.53,3720451.37,939.28,4074217.46,468.32,1424692.27,767.23,2105970.42,NA
240810205060107,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,208,719,3.46,2.43,777.59,537581.72,842.39,527743.33,406.59,314659.73,701.98,335962.83,NA
240810205060108,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,211,726,3.44,2.3,1060.14,2142840.29,1177.31,2242254.66,541.56,987337.66,910.35,1324863.7,NA
240810205060109,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,276,953,3.45,2.05,601.08,146698.69,630.79,135164.79,338.11,139832.45,524.16,119216.1,NA
240810205060110,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,353,1262,3.58,2.65,957.2,635915.84,996.73,622737.99,512.59,439649.25,815.91,452342.84,NA
240810205060111,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,287,1006,3.51,3.61,911.91,718855.27,991.35,702662.16,512.79,462402.67,810.36,489641.3,NA
240810205060112,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,292,1019,3.49,2.35,676.17,304131.78,750.73,281608.61,389.01,212988.37,661.78,181759.32,NA
240810205060113,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,353,1194,3.38,2.49,841.77,790550.31,952.39,789081.47,492.37,451542.58,784.62,490311.06,NA
240810205060114,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,258,868,3.36,2.07,695.34,348826.19,750.62,335006.47,400.2,254831.12,638.69,254369.14,NA
240810205060115,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,229,770,3.36,2.71,594.65,234700.91,654.69,219015.9,344.04,178981.38,557.47,171013.8,NA
240810205060116,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,382,1347,3.53,2.88,977.05,741056.29,1039.65,723405.7,554.11,473904.44,823.63,482439.01,NA
240810205060117,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,230,834,3.63,3.2,756.3,819090.05,816.66,835243.95,446.57,533134.9,702.2,659100.42,NA
240810205060118,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,301,1096,3.64,2.89,741.07,855182.22,808.19,878478.42,433.18,493124.61,677.46,605906.97,NA
240810205060119,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,376,1224,3.26,2.51,734.64,357463.54,782.51,343258.55,422.95,276886.85,672.56,272412.49,NA
240810205060120,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,266,943,3.55,3.28,511.81,152550.68,591.92,128907.39,297.59,128617.82,510.64,111865.99,NA
240810205060121,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,332,1133,3.41,2.53,582.65,414293.18,764.58,404514.51,332.94,246172.76,668.08,270127.08,NA
240810205060122,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,304,1122,3.69,2.81,684.28,335330.59,748.28,318745.02,373.45,232899.55,656.19,223678.98,NA
240810205060123,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,285,1010,3.54,3.2,880.14,1009089.05,964.77,1024528.24,519.72,555988.85,790.38,631739.81,NA
240810205060124,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,276,1020,3.7,2.93,821.65,607853.2,903.49,594403.72,481.84,360307.15,737.37,362968.95,NA
240810205060125,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,352,1371,3.89,5.76,764.19,508865.35,832.8,497377.58,431.19,329732.2,672.66,351986.25,NA
240810205060126,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,1,323,1208,3.74,3.58,720.12,432131.48,755.19,426673.71,403.98,275026.89,597.96,291117.13,NA
240810205060127,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,295,1091,3.7,2.59,956.44,1003797.18,1022.28,1005596.62,498.39,511483.71,814,578596.4,NA
240810205060128,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,279,983,3.52,2.51,968.04,751028.17,1034.8,733672.03,547.43,482151.39,856.29,489721.83,NA
240810205060129,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,294,1008,3.43,2.41,845.29,809391.26,948.53,810324.92,514.8,473621.12,796.17,508529.38,NA
240810205060130,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,347,1255,3.62,2.55,780.52,442191.02,846.38,423704.02,471.02,301745.46,719.71,282048.88,NA
240810205060131,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,345,1206,3.5,2.86,799.3,516072.86,869.9,500191.17,480.69,377565.15,729.32,391543.76,NA
240810205060132,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,362,1280,3.54,3.07,586.33,238772.12,684.69,211394.98,352.33,194936.21,602.54,182591.28,NA
240810205060133,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,144,486,3.38,2.73,720.93,1777295.2,792.47,1897892.9,394.75,735851.48,681.39,1076278.35,NA
240810205060134,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,325,1128,3.47,2.06,973.93,680036.93,1037.79,658280.74,550.85,514244.7,879.15,532132.05,NA
240810205060135,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,230,806,3.5,2.09,993.49,760635.89,1077.84,734174.72,550.08,843749.78,938.61,1075617.48,NA
240810205060136,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,330,1102,3.34,1.91,1056.1,807421.48,1120.62,784372.27,573.02,613980.42,942.51,661719.47,NA
240810205060137,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,334,1085,3.25,2.04,1145.75,904025.28,1207.19,878250.57,644.78,662919.76,984.42,677788.06,NA
240810205060138,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,178,598,3.36,2.27,740.51,625216.96,928.25,609346.33,550.84,537793.48,860.68,573729.24,NA
240810205060139,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,321,1130,3.52,3.02,1786.07,2979611.99,1849.45,2968090.99,872.1,1820478.57,1427.87,2187692.01,NA
240810205060140,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,379,1271,3.35,2.54,734.26,386070.7,795.1,369639.2,410.94,290860.57,679.4,298495.55,NA
240810205060141,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,420,1526,3.63,2.49,728.09,450849.54,774.17,443691.52,392.4,301474.13,638.49,333454.44,NA
240810205060142,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,211,759,3.6,2.16,1580.76,2548743.62,1659.4,2545025.05,764.65,1419288.5,1272.5,1716432.95,NA
240810205060143,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,288,967,3.36,2.79,789.53,486927.89,867.88,467175.29,463.66,336517.67,736.71,333531.46,NA
240810205060144,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,236,881,3.73,2.88,635.01,187077.66,660.19,177832.71,344.18,165568.12,562.06,147875.82,NA
240810205060145,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,249,895,3.59,2.5,694.45,353335.73,742.14,342160.46,397.38,237362.34,639.23,227204.4,NA
240810205060146,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,1,248,821,3.31,3.53,693.39,455858.7,731.75,452995.95,426.06,280394.23,635.39,285159.74,NA
240810205060147,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,295,1126,3.82,2.91,569.86,168625.65,609.09,156295.19,296.63,158741.12,510.58,164005.93,NA
240810205060148,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,353,1139,3.23,1.99,1077.4,1390831.15,1184.8,1402264.25,614.12,856403.44,970.77,1007779.32,NA
240810205060149,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,295,1024,3.47,2.99,581.58,528824.41,703.14,553987.11,345.9,289630.06,606.98,349900.53,NA
240810205060150,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,200,723,3.62,2.64,615.65,316440.17,737.3,289110.9,368.62,212936.72,641.13,195588.37,NA
240810205060151,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,355,1249,3.52,2.53,662.88,229425.68,706.67,213587.49,379.51,189210.68,627.05,157353.96,NA
240810205060152,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,383,1300,3.39,2.6,633.06,206246.07,694.73,183427.15,374.87,187323.63,622.28,156949.85,NA
240810205060153,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,177,660,3.73,1.8,1057.35,833057.66,1162.43,793454.01,567.19,570092.18,973.54,582961.85,NA
240810205060154,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,172,627,3.65,2.8,1076.38,959126.13,1142.82,942295.01,576.36,543761.09,880.29,563006.19,NA
240810205060155,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,315,1123,3.57,2.75,1107.4,1067673.01,1158.91,1057606.98,563.39,593923.61,886.21,648237.72,NA
240810205060156,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,213,723,3.39,2.12,833.84,455038.63,879.25,439818.49,451.92,329307.98,718.44,332045.85,NA
240810205060157,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,291,1088,3.74,2.82,867.11,461103,955.8,423356.38,478.31,320247.77,767.68,291801.16,NA
240810205060158,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,304,1088,3.58,2.77,1088.13,875605.27,1132.85,860879.86,600.61,549975.52,905.25,553165.32,NA
240810205060159,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,310,1068,3.45,3.02,930.54,891637.17,998.16,888925.27,526.77,517134.41,834.66,562487.19,NA
240810205060160,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,328,1151,3.51,2.99,905.92,616197.34,955.44,602522.98,512.54,429067.95,821.21,433994.58,NA
240810205060161,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,188,661,3.52,1.91,954.25,653003.12,1067.85,609171.52,595.65,497216.93,918.57,470072.97,NA
240810205060162,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,199,737,3.7,2.9,765.8,663781.98,806.32,666245.01,394.94,351706.13,638.96,413262.81,NA
240810205060163,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,321,1136,3.54,2.47,688.01,355711.78,756.34,339302.71,402.87,262679.68,668.38,258328.28,NA
